DISTRITO,UNIDADE,AREA,ANO,MES,CONSULTA_MED,CONSULTA_ODO,ENCS_MED,ENCS_ODO
Continente,CS VILA APARECIDA,1,2013,1,189,33,13,0
Continente,CS VILA APARECIDA,1,2013,2,118,38,7,2
Continente,CS VILA APARECIDA,1,2013,3,134,38,9,0
Continente,CS VILA APARECIDA,1,2013,4,164,36,20,1
Continente,CS VILA APARECIDA,1,2013,5,115,34,10,2
Continente,CS VILA APARECIDA,1,2013,6,76,47,8,0
Continente,CS VILA APARECIDA,1,2013,7,89,46,15,0
Continente,CS VILA APARECIDA,1,2013,8,54,30,9,0
Continente,CS VILA APARECIDA,1,2013,9,105,28,11,0
Continente,CS VILA APARECIDA,1,2013,10,110,39,18,2
Continente,CS VILA APARECIDA,1,2013,11,66,18,13,0
Continente,CS VILA APARECIDA,1,2013,12,66,19,8,0
Continente,CS VILA APARECIDA,1,2014,1,93,46,20,0
Continente,CS VILA APARECIDA,1,2014,2,41,29,4,1
Continente,CS VILA APARECIDA,1,2014,3,95,47,8,0
Continente,CS VILA APARECIDA,1,2014,4,98,45,12,0
Continente,CS VILA APARECIDA,1,2014,5,117,42,7,0
Continente,CS VILA APARECIDA,1,2014,6,107,43,12,0
Continente,CS VILA APARECIDA,1,2014,7,166,9,20,1
Continente,CS VILA APARECIDA,1,2014,8,125,45,18,0
Continente,CS VILA APARECIDA,1,2014,9,159,65,19,0
Continente,CS VILA APARECIDA,1,2014,10,143,40,12,0
Continente,CS VILA APARECIDA,1,2014,11,152,59,14,3
Continente,CS VILA APARECIDA,1,2014,12,147,62,14,0
Continente,CS VILA APARECIDA,1,2015,1,98,34,8,0
Continente,CS VILA APARECIDA,1,2015,2,17,40,1,1
Continente,CS VILA APARECIDA,1,2015,3,152,32,14,1
Continente,CS VILA APARECIDA,1,2015,4,127,47,11,2
Continente,CS VILA APARECIDA,1,2015,5,124,32,7,3
Continente,CS VILA APARECIDA,1,2015,6,167,71,14,2
Continente,CS VILA APARECIDA,1,2015,7,168,74,15,3
Continente,CS VILA APARECIDA,1,2015,8,165,55,24,2
Continente,CS VILA APARECIDA,1,2015,9,160,6,11,1
Continente,CS VILA APARECIDA,1,2015,10,139,45,10,3
Continente,CS VILA APARECIDA,1,2015,11,129,33,8,0
Continente,CS VILA APARECIDA,1,2015,12,40,22,3,0
Continente,CS VILA APARECIDA,1,2016,1,98,46,5,1
Continente,CS VILA APARECIDA,1,2016,2,92,42,11,0
Continente,CS VILA APARECIDA,1,2016,3,98,27,3,2
Continente,CS VILA APARECIDA,1,2016,4,164,39,11,0
Continente,CS VILA APARECIDA,1,2016,5,169,56,18,1
Continente,CS VILA APARECIDA,1,2016,6,174,6,14,0
Continente,CS VILA APARECIDA,1,2016,7,211,74,15,3
Continente,CS VILA APARECIDA,1,2016,8,154,37,11,1
Continente,CS VILA APARECIDA,1,2016,9,174,81,16,3
Continente,CS VILA APARECIDA,1,2016,10,144,57,13,1
Continente,CS VILA APARECIDA,1,2016,11,136,65,6,0
Continente,CS VILA APARECIDA,1,2016,12,123,46,7,2
Continente,CS VILA APARECIDA,1,2017,1,107,24,4,0
Continente,CS VILA APARECIDA,1,2017,2,64,3,2,0
Continente,CS VILA APARECIDA,1,2017,3,156,54,11,3
Continente,CS VILA APARECIDA,1,2017,4,72,69,11,3
Continente,CS VILA APARECIDA,1,2017,5,112,68,6,1
Continente,CS VILA APARECIDA,1,2017,6,55,20,2,0
Continente,CS VILA APARECIDA,1,2017,7,144,79,15,6
Continente,CS VILA APARECIDA,1,2017,8,112,75,12,1
Continente,CS VILA APARECIDA,1,2017,9,97,41,10,1
Continente,CS VILA APARECIDA,1,2017,10,145,45,14,1
Continente,CS VILA APARECIDA,1,2017,11,114,70,15,2
Continente,CS VILA APARECIDA,1,2017,12,83,40,11,0
Norte,CS BARRA DA LAGOA,0,2013,1,335,47,42,1
Norte,CS BARRA DA LAGOA,0,2013,2,260,50,31,0
Norte,CS BARRA DA LAGOA,0,2013,3,200,71,12,6
Norte,CS BARRA DA LAGOA,0,2013,4,293,97,33,3
Norte,CS BARRA DA LAGOA,0,2013,5,230,67,26,2
Norte,CS BARRA DA LAGOA,0,2013,6,262,89,28,3
Norte,CS BARRA DA LAGOA,0,2013,7,298,82,45,8
Norte,CS BARRA DA LAGOA,0,2013,8,295,63,45,7
Norte,CS BARRA DA LAGOA,0,2013,9,287,64,35,5
Norte,CS BARRA DA LAGOA,0,2013,10,264,83,42,6
Norte,CS BARRA DA LAGOA,0,2013,11,202,34,23,1
Norte,CS BARRA DA LAGOA,0,2013,12,234,50,41,0
Norte,CS BARRA DA LAGOA,0,2014,1,325,49,36,2
Norte,CS BARRA DA LAGOA,0,2014,2,311,25,43,1
Norte,CS BARRA DA LAGOA,0,2014,3,263,39,35,2
Norte,CS BARRA DA LAGOA,0,2014,4,268,48,40,0
Norte,CS BARRA DA LAGOA,0,2014,5,245,45,46,1
Norte,CS BARRA DA LAGOA,0,2014,6,221,51,35,5
Norte,CS BARRA DA LAGOA,0,2014,7,325,49,43,0
Norte,CS BARRA DA LAGOA,0,2014,8,226,60,14,3
Norte,CS BARRA DA LAGOA,0,2014,9,285,77,53,3
Norte,CS BARRA DA LAGOA,0,2014,10,277,58,33,1
Norte,CS BARRA DA LAGOA,0,2014,11,259,69,33,3
Norte,CS BARRA DA LAGOA,0,2014,12,216,57,28,3
Norte,CS BARRA DA LAGOA,0,2015,1,248,60,28,1
Norte,CS BARRA DA LAGOA,0,2015,2,243,65,26,4
Norte,CS BARRA DA LAGOA,0,2015,3,275,17,30,1
Norte,CS BARRA DA LAGOA,0,2015,4,213,47,11,0
Norte,CS BARRA DA LAGOA,0,2015,5,111,23,13,1
Norte,CS BARRA DA LAGOA,0,2015,6,272,75,22,3
Norte,CS BARRA DA LAGOA,0,2015,7,248,128,25,3
Norte,CS BARRA DA LAGOA,0,2015,8,258,103,25,7
Norte,CS BARRA DA LAGOA,0,2015,9,236,117,18,3
Norte,CS BARRA DA LAGOA,0,2015,10,217,80,27,4
Norte,CS BARRA DA LAGOA,0,2015,11,185,86,18,2
Norte,CS BARRA DA LAGOA,0,2015,12,175,58,23,2
Norte,CS BARRA DA LAGOA,0,2016,1,318,34,31,0
Norte,CS BARRA DA LAGOA,0,2016,2,147,54,5,2
Norte,CS BARRA DA LAGOA,0,2016,3,153,54,16,1
Norte,CS BARRA DA LAGOA,0,2016,4,343,81,51,3
Norte,CS BARRA DA LAGOA,0,2016,5,380,71,50,4
Norte,CS BARRA DA LAGOA,0,2016,6,342,81,37,1
Norte,CS BARRA DA LAGOA,0,2016,7,329,78,34,1
Norte,CS BARRA DA LAGOA,0,2016,8,227,53,28,2
Norte,CS BARRA DA LAGOA,0,2016,9,359,130,40,4
Norte,CS BARRA DA LAGOA,0,2016,10,382,76,58,1
Norte,CS BARRA DA LAGOA,0,2016,11,362,86,55,1
Norte,CS BARRA DA LAGOA,0,2016,12,198,81,20,0
Norte,CS BARRA DA LAGOA,0,2017,1,156,40,11,2
Norte,CS BARRA DA LAGOA,0,2017,2,61,2,2,0
Norte,CS BARRA DA LAGOA,0,2017,3,128,102,14,1
Norte,CS BARRA DA LAGOA,0,2017,4,234,75,36,3
Norte,CS BARRA DA LAGOA,0,2017,5,204,80,15,1
Norte,CS BARRA DA LAGOA,0,2017,6,313,76,25,0
Norte,CS BARRA DA LAGOA,0,2017,7,319,52,35,0
Norte,CS BARRA DA LAGOA,0,2017,8,358,73,43,2
Norte,CS BARRA DA LAGOA,0,2017,9,286,81,35,4
Norte,CS BARRA DA LAGOA,0,2017,10,358,83,21,4
Norte,CS BARRA DA LAGOA,0,2017,11,272,106,16,5
Norte,CS BARRA DA LAGOA,0,2017,12,286,54,9,2
Norte,CS BARRA DA LAGOA,1,2013,1,395,40,40,0
Norte,CS BARRA DA LAGOA,1,2013,2,307,64,27,0
Norte,CS BARRA DA LAGOA,1,2013,3,329,101,34,3
Norte,CS BARRA DA LAGOA,1,2013,4,425,111,30,3
Norte,CS BARRA DA LAGOA,1,2013,5,325,87,31,3
Norte,CS BARRA DA LAGOA,1,2013,6,343,98,46,0
Norte,CS BARRA DA LAGOA,1,2013,7,379,108,44,4
Norte,CS BARRA DA LAGOA,1,2013,8,413,76,45,6
Norte,CS BARRA DA LAGOA,1,2013,9,281,74,36,2
Norte,CS BARRA DA LAGOA,1,2013,10,404,75,46,2
Norte,CS BARRA DA LAGOA,1,2013,11,321,36,43,1
Norte,CS BARRA DA LAGOA,1,2013,12,331,49,51,2
Norte,CS BARRA DA LAGOA,1,2014,1,461,75,37,1
Norte,CS BARRA DA LAGOA,1,2014,2,413,17,47,2
Norte,CS BARRA DA LAGOA,1,2014,3,371,48,43,3
Norte,CS BARRA DA LAGOA,1,2014,4,388,67,45,2
Norte,CS BARRA DA LAGOA,1,2014,5,385,65,48,1
Norte,CS BARRA DA LAGOA,1,2014,6,407,71,45,3
Norte,CS BARRA DA LAGOA,1,2014,7,479,72,62,1
Norte,CS BARRA DA LAGOA,1,2014,8,377,78,33,1
Norte,CS BARRA DA LAGOA,1,2014,9,436,83,56,2
Norte,CS BARRA DA LAGOA,1,2014,10,249,79,22,2
Norte,CS BARRA DA LAGOA,1,2014,11,403,82,50,3
Norte,CS BARRA DA LAGOA,1,2014,12,269,72,26,3
Norte,CS BARRA DA LAGOA,1,2015,1,375,80,37,5
Norte,CS BARRA DA LAGOA,1,2015,2,378,77,37,2
Norte,CS BARRA DA LAGOA,1,2015,3,433,78,51,2
Norte,CS BARRA DA LAGOA,1,2015,4,318,79,30,2
Norte,CS BARRA DA LAGOA,1,2015,5,195,38,10,2
Norte,CS BARRA DA LAGOA,1,2015,6,318,120,29,0
Norte,CS BARRA DA LAGOA,1,2015,7,358,162,31,3
Norte,CS BARRA DA LAGOA,1,2015,8,363,139,40,2
Norte,CS BARRA DA LAGOA,1,2015,9,336,90,34,0
Norte,CS BARRA DA LAGOA,1,2015,10,307,96,37,1
Norte,CS BARRA DA LAGOA,1,2015,11,327,78,30,1
Norte,CS BARRA DA LAGOA,1,2015,12,229,64,17,1
Norte,CS BARRA DA LAGOA,1,2016,1,346,19,31,1
Norte,CS BARRA DA LAGOA,1,2016,2,274,55,24,1
Norte,CS BARRA DA LAGOA,1,2016,3,104,49,9,1
Norte,CS BARRA DA LAGOA,1,2016,4,351,101,35,4
Norte,CS BARRA DA LAGOA,1,2016,5,382,77,37,5
Norte,CS BARRA DA LAGOA,1,2016,6,344,87,25,5
Norte,CS BARRA DA LAGOA,1,2016,7,350,80,22,3
Norte,CS BARRA DA LAGOA,1,2016,8,307,70,31,1
Norte,CS BARRA DA LAGOA,1,2016,9,373,107,29,3
Norte,CS BARRA DA LAGOA,1,2016,10,357,65,37,3
Norte,CS BARRA DA LAGOA,1,2016,11,208,68,22,2
Norte,CS BARRA DA LAGOA,1,2016,12,150,53,17,4
Norte,CS BARRA DA LAGOA,1,2017,1,169,21,7,0
Norte,CS BARRA DA LAGOA,1,2017,2,67,4,5,0
Norte,CS BARRA DA LAGOA,1,2017,3,127,114,19,5
Norte,CS BARRA DA LAGOA,1,2017,4,287,49,46,3
Norte,CS BARRA DA LAGOA,1,2017,5,338,77,31,1
Norte,CS BARRA DA LAGOA,1,2017,6,278,69,33,1
Norte,CS BARRA DA LAGOA,1,2017,7,358,45,59,0
Norte,CS BARRA DA LAGOA,1,2017,8,374,66,62,5
Norte,CS BARRA DA LAGOA,1,2017,9,285,69,46,4
Norte,CS BARRA DA LAGOA,1,2017,10,254,72,30,3
Norte,CS BARRA DA LAGOA,1,2017,11,332,78,48,6
Norte,CS BARRA DA LAGOA,1,2017,12,255,56,27,1
Norte,CS BARRA DA LAGOA,2,2013,1,99,18,10,0
Norte,CS BARRA DA LAGOA,2,2013,2,82,13,11,0
Norte,CS BARRA DA LAGOA,2,2013,3,63,18,5,1
Norte,CS BARRA DA LAGOA,2,2013,4,130,25,11,1
Norte,CS BARRA DA LAGOA,2,2013,5,93,20,12,0
Norte,CS BARRA DA LAGOA,2,2013,6,105,38,13,1
Norte,CS BARRA DA LAGOA,2,2013,7,113,38,10,1
Norte,CS BARRA DA LAGOA,2,2013,8,106,26,10,1
Norte,CS BARRA DA LAGOA,2,2013,9,100,17,11,0
Norte,CS BARRA DA LAGOA,2,2013,10,78,19,11,1
Norte,CS BARRA DA LAGOA,2,2013,11,64,7,7,0
Norte,CS BARRA DA LAGOA,2,2013,12,96,11,10,1
Norte,CS BARRA DA LAGOA,2,2014,1,94,14,7,0
Norte,CS BARRA DA LAGOA,2,2014,2,97,10,13,0
Norte,CS BARRA DA LAGOA,2,2014,3,95,12,19,0
Norte,CS BARRA DA LAGOA,2,2014,4,78,23,13,0
Norte,CS BARRA DA LAGOA,2,2014,5,91,11,15,0
Norte,CS BARRA DA LAGOA,2,2014,6,60,10,6,0
Norte,CS BARRA DA LAGOA,2,2014,7,109,17,12,1
Norte,CS BARRA DA LAGOA,2,2014,8,72,18,3,1
Norte,CS BARRA DA LAGOA,2,2014,9,101,33,8,2
Norte,CS BARRA DA LAGOA,2,2014,10,91,20,12,0
Norte,CS BARRA DA LAGOA,2,2014,11,102,25,16,1
Norte,CS BARRA DA LAGOA,2,2014,12,81,15,10,1
Norte,CS BARRA DA LAGOA,2,2015,1,91,15,10,0
Norte,CS BARRA DA LAGOA,2,2015,2,76,28,9,1
Norte,CS BARRA DA LAGOA,2,2015,3,110,9,14,0
Norte,CS BARRA DA LAGOA,2,2015,4,72,20,7,0
Norte,CS BARRA DA LAGOA,2,2015,5,29,12,2,0
Norte,CS BARRA DA LAGOA,2,2015,6,102,33,7,0
Norte,CS BARRA DA LAGOA,2,2015,7,113,43,12,1
Norte,CS BARRA DA LAGOA,2,2015,8,82,44,7,2
Norte,CS BARRA DA LAGOA,2,2015,9,83,34,9,1
Norte,CS BARRA DA LAGOA,2,2015,10,65,28,4,2
Norte,CS BARRA DA LAGOA,2,2015,11,66,18,6,0
Norte,CS BARRA DA LAGOA,2,2015,12,50,31,2,1
Norte,CS BARRA DA LAGOA,2,2016,1,96,15,12,0
Norte,CS BARRA DA LAGOA,2,2016,2,32,20,2,0
Norte,CS BARRA DA LAGOA,2,2016,3,28,10,6,0
Norte,CS BARRA DA LAGOA,2,2016,4,102,32,11,1
Norte,CS BARRA DA LAGOA,2,2016,5,108,13,11,0
Norte,CS BARRA DA LAGOA,2,2016,6,111,29,10,1
Norte,CS BARRA DA LAGOA,2,2016,7,89,25,14,0
Norte,CS BARRA DA LAGOA,2,2016,8,74,13,12,1
Norte,CS BARRA DA LAGOA,2,2016,9,112,39,13,0
Norte,CS BARRA DA LAGOA,2,2016,10,139,24,20,1
Norte,CS BARRA DA LAGOA,2,2016,11,86,12,16,1
Norte,CS BARRA DA LAGOA,2,2016,12,51,15,4,0
Norte,CS BARRA DA LAGOA,2,2017,1,50,14,5,0
Norte,CS BARRA DA LAGOA,2,2017,2,21,0,0,0
Norte,CS BARRA DA LAGOA,2,2017,3,45,42,7,0
Norte,CS BARRA DA LAGOA,2,2017,4,84,20,13,0
Norte,CS BARRA DA LAGOA,2,2017,5,70,54,8,2
Norte,CS BARRA DA LAGOA,2,2017,6,113,33,13,0
Norte,CS BARRA DA LAGOA,2,2017,7,112,26,13,3
Norte,CS BARRA DA LAGOA,2,2017,8,105,32,17,4
Norte,CS BARRA DA LAGOA,2,2017,9,97,26,9,1
Norte,CS BARRA DA LAGOA,2,2017,10,90,37,10,4
Norte,CS BARRA DA LAGOA,2,2017,11,71,24,4,0
Norte,CS BARRA DA LAGOA,2,2017,12,88,28,6,1
Norte,CS CACHOEIRA BOM JESUS,0,2013,1,127,88,14,6
Norte,CS CACHOEIRA BOM JESUS,0,2013,2,320,58,25,6
Norte,CS CACHOEIRA BOM JESUS,0,2013,3,365,65,39,4
Norte,CS CACHOEIRA BOM JESUS,0,2013,4,348,85,54,7
Norte,CS CACHOEIRA BOM JESUS,0,2013,5,252,13,28,0
Norte,CS CACHOEIRA BOM JESUS,0,2013,6,241,59,46,9
Norte,CS CACHOEIRA BOM JESUS,0,2013,7,312,69,50,6
Norte,CS CACHOEIRA BOM JESUS,0,2013,8,299,97,57,6
Norte,CS CACHOEIRA BOM JESUS,0,2013,9,226,72,27,6
Norte,CS CACHOEIRA BOM JESUS,0,2013,10,318,66,34,5
Norte,CS CACHOEIRA BOM JESUS,0,2013,11,248,55,28,3
Norte,CS CACHOEIRA BOM JESUS,0,2013,12,311,48,48,3
Norte,CS CACHOEIRA BOM JESUS,0,2014,1,328,13,35,2
Norte,CS CACHOEIRA BOM JESUS,0,2014,2,292,10,32,2
Norte,CS CACHOEIRA BOM JESUS,0,2014,3,243,8,27,0
Norte,CS CACHOEIRA BOM JESUS,0,2014,4,262,12,35,0
Norte,CS CACHOEIRA BOM JESUS,0,2014,5,338,25,40,1
Norte,CS CACHOEIRA BOM JESUS,0,2014,6,324,58,40,2
Norte,CS CACHOEIRA BOM JESUS,0,2014,7,413,73,53,3
Norte,CS CACHOEIRA BOM JESUS,0,2014,8,350,83,37,6
Norte,CS CACHOEIRA BOM JESUS,0,2014,9,381,82,48,3
Norte,CS CACHOEIRA BOM JESUS,0,2014,10,364,74,51,1
Norte,CS CACHOEIRA BOM JESUS,0,2014,11,349,87,42,6
Norte,CS CACHOEIRA BOM JESUS,0,2014,12,337,61,26,4
Norte,CS CACHOEIRA BOM JESUS,0,2015,1,357,73,37,1
Norte,CS CACHOEIRA BOM JESUS,0,2015,2,279,84,38,5
Norte,CS CACHOEIRA BOM JESUS,0,2015,3,371,95,41,9
Norte,CS CACHOEIRA BOM JESUS,0,2015,4,439,57,53,7
Norte,CS CACHOEIRA BOM JESUS,0,2015,5,207,54,17,2
Norte,CS CACHOEIRA BOM JESUS,0,2015,6,401,68,53,2
Norte,CS CACHOEIRA BOM JESUS,0,2015,7,415,91,56,3
Norte,CS CACHOEIRA BOM JESUS,0,2015,8,361,61,50,3
Norte,CS CACHOEIRA BOM JESUS,0,2015,9,352,74,42,3
Norte,CS CACHOEIRA BOM JESUS,0,2015,10,369,48,37,2
Norte,CS CACHOEIRA BOM JESUS,0,2015,11,356,59,38,3
Norte,CS CACHOEIRA BOM JESUS,0,2015,12,275,49,11,1
Norte,CS CACHOEIRA BOM JESUS,0,2016,1,434,60,54,1
Norte,CS CACHOEIRA BOM JESUS,0,2016,2,409,56,46,2
Norte,CS CACHOEIRA BOM JESUS,0,2016,3,139,26,4,2
Norte,CS CACHOEIRA BOM JESUS,0,2016,4,312,15,23,0
Norte,CS CACHOEIRA BOM JESUS,0,2016,5,402,56,44,3
Norte,CS CACHOEIRA BOM JESUS,0,2016,6,439,92,47,1
Norte,CS CACHOEIRA BOM JESUS,0,2016,7,380,43,49,2
Norte,CS CACHOEIRA BOM JESUS,0,2016,8,359,73,47,3
Norte,CS CACHOEIRA BOM JESUS,0,2016,9,448,56,52,2
Norte,CS CACHOEIRA BOM JESUS,0,2016,10,341,45,43,3
Norte,CS CACHOEIRA BOM JESUS,0,2016,11,345,45,32,4
Norte,CS CACHOEIRA BOM JESUS,0,2016,12,332,53,32,3
Norte,CS CACHOEIRA BOM JESUS,0,2017,1,154,19,17,2
Norte,CS CACHOEIRA BOM JESUS,0,2017,2,148,14,8,0
Norte,CS CACHOEIRA BOM JESUS,0,2017,3,404,65,37,4
Norte,CS CACHOEIRA BOM JESUS,0,2017,4,348,68,31,2
Norte,CS CACHOEIRA BOM JESUS,0,2017,5,245,80,22,2
Norte,CS CACHOEIRA BOM JESUS,0,2017,6,377,89,40,2
Norte,CS CACHOEIRA BOM JESUS,0,2017,7,419,72,46,4
Norte,CS CACHOEIRA BOM JESUS,0,2017,8,527,76,56,6
Norte,CS CACHOEIRA BOM JESUS,0,2017,9,397,59,38,5
Norte,CS CACHOEIRA BOM JESUS,0,2017,10,441,71,28,6
Norte,CS CACHOEIRA BOM JESUS,0,2017,11,377,8,25,0
Norte,CS CACHOEIRA BOM JESUS,0,2017,12,299,59,20,3
Norte,CS CACHOEIRA BOM JESUS,1,2013,1,71,92,9,4
Norte,CS CACHOEIRA BOM JESUS,1,2013,2,211,49,25,3
Norte,CS CACHOEIRA BOM JESUS,1,2013,3,226,49,32,3
Norte,CS CACHOEIRA BOM JESUS,1,2013,4,239,54,50,7
Norte,CS CACHOEIRA BOM JESUS,1,2013,5,193,12,30,1
Norte,CS CACHOEIRA BOM JESUS,1,2013,6,157,47,36,4
Norte,CS CACHOEIRA BOM JESUS,1,2013,7,127,62,12,8
Norte,CS CACHOEIRA BOM JESUS,1,2013,8,160,78,29,12
Norte,CS CACHOEIRA BOM JESUS,1,2013,9,169,70,30,7
Norte,CS CACHOEIRA BOM JESUS,1,2013,10,266,77,37,6
Norte,CS CACHOEIRA BOM JESUS,1,2013,11,177,48,8,7
Norte,CS CACHOEIRA BOM JESUS,1,2013,12,259,46,37,5
Norte,CS CACHOEIRA BOM JESUS,1,2014,1,251,17,23,2
Norte,CS CACHOEIRA BOM JESUS,1,2014,2,282,9,32,0
Norte,CS CACHOEIRA BOM JESUS,1,2014,3,228,8,38,1
Norte,CS CACHOEIRA BOM JESUS,1,2014,4,282,9,39,0
Norte,CS CACHOEIRA BOM JESUS,1,2014,5,274,32,30,0
Norte,CS CACHOEIRA BOM JESUS,1,2014,6,299,38,36,3
Norte,CS CACHOEIRA BOM JESUS,1,2014,7,364,58,43,3
Norte,CS CACHOEIRA BOM JESUS,1,2014,8,268,66,41,5
Norte,CS CACHOEIRA BOM JESUS,1,2014,9,261,70,29,1
Norte,CS CACHOEIRA BOM JESUS,1,2014,10,271,64,31,4
Norte,CS CACHOEIRA BOM JESUS,1,2014,11,257,58,26,2
Norte,CS CACHOEIRA BOM JESUS,1,2014,12,251,49,30,3
Norte,CS CACHOEIRA BOM JESUS,1,2015,1,275,57,31,2
Norte,CS CACHOEIRA BOM JESUS,1,2015,2,111,69,11,6
Norte,CS CACHOEIRA BOM JESUS,1,2015,3,295,68,40,6
Norte,CS CACHOEIRA BOM JESUS,1,2015,4,260,50,39,6
Norte,CS CACHOEIRA BOM JESUS,1,2015,5,250,35,35,4
Norte,CS CACHOEIRA BOM JESUS,1,2015,6,297,46,38,5
Norte,CS CACHOEIRA BOM JESUS,1,2015,7,304,69,37,4
Norte,CS CACHOEIRA BOM JESUS,1,2015,8,284,71,46,8
Norte,CS CACHOEIRA BOM JESUS,1,2015,9,298,64,47,3
Norte,CS CACHOEIRA BOM JESUS,1,2015,10,155,52,19,5
Norte,CS CACHOEIRA BOM JESUS,1,2015,11,239,47,27,5
Norte,CS CACHOEIRA BOM JESUS,1,2015,12,208,43,19,0
Norte,CS CACHOEIRA BOM JESUS,1,2016,1,283,68,20,4
Norte,CS CACHOEIRA BOM JESUS,1,2016,2,274,48,32,4
Norte,CS CACHOEIRA BOM JESUS,1,2016,3,99,30,12,2
Norte,CS CACHOEIRA BOM JESUS,1,2016,4,245,18,29,1
Norte,CS CACHOEIRA BOM JESUS,1,2016,5,279,61,40,4
Norte,CS CACHOEIRA BOM JESUS,1,2016,6,325,71,42,3
Norte,CS CACHOEIRA BOM JESUS,1,2016,7,289,36,25,1
Norte,CS CACHOEIRA BOM JESUS,1,2016,8,284,52,18,3
Norte,CS CACHOEIRA BOM JESUS,1,2016,9,268,54,31,3
Norte,CS CACHOEIRA BOM JESUS,1,2016,10,224,48,26,8
Norte,CS CACHOEIRA BOM JESUS,1,2016,11,282,31,34,1
Norte,CS CACHOEIRA BOM JESUS,1,2016,12,230,32,27,3
Norte,CS CACHOEIRA BOM JESUS,1,2017,1,56,22,3,2
Norte,CS CACHOEIRA BOM JESUS,1,2017,2,118,13,8,1
Norte,CS CACHOEIRA BOM JESUS,1,2017,3,329,60,34,4
Norte,CS CACHOEIRA BOM JESUS,1,2017,4,231,46,17,3
Norte,CS CACHOEIRA BOM JESUS,1,2017,5,314,61,29,2
Norte,CS CACHOEIRA BOM JESUS,1,2017,6,290,51,23,5
Norte,CS CACHOEIRA BOM JESUS,1,2017,7,278,70,29,8
Norte,CS CACHOEIRA BOM JESUS,1,2017,8,298,77,33,7
Norte,CS CACHOEIRA BOM JESUS,1,2017,9,297,52,32,0
Norte,CS CACHOEIRA BOM JESUS,1,2017,10,360,64,53,4
Norte,CS CACHOEIRA BOM JESUS,1,2017,11,201,3,20,0
Norte,CS CACHOEIRA BOM JESUS,1,2017,12,192,41,14,0
Norte,CS CANASVIEIRAS,0,2013,1,202,25,22,4
Norte,CS CANASVIEIRAS,0,2013,2,199,20,25,0
Norte,CS CANASVIEIRAS,0,2013,3,187,24,22,1
Norte,CS CANASVIEIRAS,0,2013,4,225,36,32,4
Norte,CS CANASVIEIRAS,0,2013,5,238,40,38,5
Norte,CS CANASVIEIRAS,0,2013,6,209,42,35,4
Norte,CS CANASVIEIRAS,0,2013,7,235,33,40,1
Norte,CS CANASVIEIRAS,0,2013,8,214,34,38,2
Norte,CS CANASVIEIRAS,0,2013,9,214,49,33,3
Norte,CS CANASVIEIRAS,0,2013,10,319,43,51,0
Norte,CS CANASVIEIRAS,0,2013,11,134,30,11,1
Norte,CS CANASVIEIRAS,0,2013,12,171,25,22,2
Norte,CS CANASVIEIRAS,0,2014,1,234,32,24,0
Norte,CS CANASVIEIRAS,0,2014,2,263,22,33,1
Norte,CS CANASVIEIRAS,0,2014,3,216,26,37,0
Norte,CS CANASVIEIRAS,0,2014,4,222,30,20,0
Norte,CS CANASVIEIRAS,0,2014,5,181,26,18,0
Norte,CS CANASVIEIRAS,0,2014,6,253,35,34,0
Norte,CS CANASVIEIRAS,0,2014,7,350,56,59,1
Norte,CS CANASVIEIRAS,0,2014,8,265,43,48,1
Norte,CS CANASVIEIRAS,0,2014,9,250,50,41,3
Norte,CS CANASVIEIRAS,0,2014,10,261,61,36,2
Norte,CS CANASVIEIRAS,0,2014,11,251,54,31,1
Norte,CS CANASVIEIRAS,0,2014,12,99,36,16,1
Norte,CS CANASVIEIRAS,0,2015,1,250,19,48,0
Norte,CS CANASVIEIRAS,0,2015,2,221,20,36,3
Norte,CS CANASVIEIRAS,0,2015,3,250,36,48,1
Norte,CS CANASVIEIRAS,0,2015,4,309,29,50,0
Norte,CS CANASVIEIRAS,0,2015,5,57,15,7,0
Norte,CS CANASVIEIRAS,0,2015,6,295,46,46,1
Norte,CS CANASVIEIRAS,0,2015,7,328,40,62,2
Norte,CS CANASVIEIRAS,0,2015,8,327,34,50,2
Norte,CS CANASVIEIRAS,0,2015,9,266,40,44,1
Norte,CS CANASVIEIRAS,0,2015,10,291,32,50,0
Norte,CS CANASVIEIRAS,0,2015,11,281,45,35,1
Norte,CS CANASVIEIRAS,0,2015,12,80,42,7,0
Norte,CS CANASVIEIRAS,0,2016,1,352,22,38,1
Norte,CS CANASVIEIRAS,0,2016,2,320,25,31,2
Norte,CS CANASVIEIRAS,0,2016,3,173,16,18,3
Norte,CS CANASVIEIRAS,0,2016,4,145,30,10,2
Norte,CS CANASVIEIRAS,0,2016,5,388,45,53,1
Norte,CS CANASVIEIRAS,0,2016,6,338,64,52,4
Norte,CS CANASVIEIRAS,0,2016,7,140,40,5,0
Norte,CS CANASVIEIRAS,0,2016,8,253,43,41,1
Norte,CS CANASVIEIRAS,0,2016,9,383,39,52,0
Norte,CS CANASVIEIRAS,0,2016,10,316,42,49,1
Norte,CS CANASVIEIRAS,0,2016,11,398,40,46,0
Norte,CS CANASVIEIRAS,0,2016,12,203,29,20,2
Norte,CS CANASVIEIRAS,0,2017,1,144,10,16,0
Norte,CS CANASVIEIRAS,0,2017,2,92,3,6,0
Norte,CS CANASVIEIRAS,0,2017,3,423,8,33,0
Norte,CS CANASVIEIRAS,0,2017,4,299,19,40,1
Norte,CS CANASVIEIRAS,0,2017,5,132,48,7,3
